"","sigma","omega.1","omega.2","omega.3","rho","lp__","subjid"
"5212",0.248006854986294,0.843536703958173,0.129029804412538,0.0274334916292892,0.360784550568271,-3799.25449952668,2143
"5213",0.218530196630195,0.800448767086517,0.141873980317736,0.0576772525957469,0.447236487069295,-3798.58998212254,2143
"5214",0.229297946236455,0.82436192678577,0.137592217912838,0.0380458553013918,0.447998948032591,-3796.77340969816,2143
"5215",0.21678936061704,0.793606883171218,0.154323510483472,0.05206960634531,0.468192642295081,-3799.11808296918,2143
"5216",0.246911023382444,0.851469675780868,0.118130392462376,0.0303999317567551,0.403593008438593,-3795.88226223148,2143
"5217",0.238538840261395,0.834042146716434,0.124706533925296,0.0412513193582704,0.420240441371228,-3795.49133383399,2143
"5218",0.251948763800988,0.85561956882445,0.119610620143185,0.0247698110323648,0.403789794785601,-3797.29947037562,2143
"5219",0.24832162824417,0.861903001571439,0.112400602963388,0.0256963954651731,0.418946430975486,-3797.00214409852,2143
"5220",0.259919234317841,0.865660712887921,0.102677318740383,0.0316619683716962,0.394086119260787,-3800.20961854299,2143
"5221",0.240565692680508,0.834299654993668,0.12932581711933,0.0363745278870015,0.417028724691569,-3795.49247427652,2143
"5222",0.250769972951924,0.858090105612057,0.111200859279896,0.030709035108047,0.379574511635937,-3796.8715411546,2143
"5223",0.248370054545747,0.844360637287638,0.12942710400286,0.0262122587095023,0.422095215141497,-3798.08025764986,2143
"5224",0.247228213863225,0.867118660788601,0.109537505083084,0.0233438341283145,0.394732950030182,-3796.84957034645,2143
"5225",0.219865282848914,0.774630787639205,0.161164017196133,0.0642051951646616,0.503824578329629,-3800.67539250093,2143
"5226",0.245030008550293,0.837612592949987,0.125624970924398,0.0367624361256149,0.450236833974378,-3797.80038078303,2143
"5227",0.218981144411996,0.781967672690724,0.163667666759199,0.0543646605500777,0.487389512898484,-3800.16441679452,2143
"5228",0.247340991665379,0.845647262235663,0.119688005216419,0.0346647325479181,0.40834819184447,-3796.08827403672,2143
"5229",0.223437131271986,0.814001824808713,0.140802823911311,0.0451953512799765,0.447198836709147,-3797.10225763218,2143
"5230",0.2371415217278,0.817512915613657,0.138393253330833,0.0440938310555099,0.389568021056689,-3797.31532833681,2143
"5231",0.244402498808294,0.852718897298486,0.112984530644287,0.0342965720572265,0.386033300925522,-3796.34328585491,2143
"5232",0.249085151891952,0.855473433694012,0.11517663069719,0.0293499356087981,0.41243580068207,-3796.44010044512,2143
"5233",0.243191545734171,0.849564027397865,0.12145681872862,0.0289791538735154,0.408577580884492,-3795.86828906895,2143
"5234",0.254096076603517,0.851922881388694,0.109105314743079,0.0389718038682268,0.377339397126908,-3799.60772345298,2143
"5235",0.232405924981037,0.807469746475173,0.142452112934135,0.0500781405906926,0.440604528660878,-3796.37191847866,2143
"5236",0.239015781333296,0.847759213268894,0.119658121622646,0.0325826651084603,0.401781713037017,-3795.78040721212,2143
"5237",0.241262726218083,0.850628769380166,0.125439642862845,0.0239315877569887,0.397553081197038,-3797.66287839175,2143
"5238",0.245791631856763,0.844227857151961,0.130045331007642,0.0257268118403966,0.392178723413653,-3797.65724003751,2143
"5239",0.243199491061036,0.863078574721698,0.110244193806223,0.0266772314720797,0.410035430212244,-3796.65332775824,2143
"5240",0.235674164504766,0.832242645515197,0.12719275977368,0.0405645947111229,0.427458714995706,-3795.38679960112,2143
"5241",0.228265146302331,0.802655231317754,0.14218849261895,0.0551562760632952,0.463980456108434,-3797.19579267559,2143
"5242",0.234248166929329,0.827294650093211,0.125034639116304,0.0476707107904855,0.451433914042112,-3796.91517405736,2143
"5243",0.244644196319952,0.858829289418987,0.108485799632009,0.0326849109490037,0.392656216033914,-3796.50681040578,2143
"5244",0.234141319060493,0.834949023013276,0.124600401712255,0.0404505752744689,0.423570378931271,-3795.59751793907,2143
"5245",0.236678872489289,0.811036422239796,0.13117868190546,0.0577848958547441,0.436936936169223,-3798.9031199453,2143
"5246",0.249226433458834,0.846623652349062,0.112018762989202,0.0413575846617359,0.401075457358799,-3798.1850304383,2143
"5247",0.232038991963151,0.826864900851726,0.132443925669351,0.0406911734789232,0.425623283619839,-3795.61808345602,2143
"5248",0.233720034375074,0.806204040324961,0.14548348869098,0.0483124709840596,0.43784677406115,-3796.66180399821,2143
"5249",0.230316655750024,0.821867740605355,0.139221213338108,0.0389110460565371,0.400454324029008,-3797.45692102912,2143
"5250",0.232488058008096,0.825211832740586,0.131000575267454,0.0437875919919599,0.3936360528303,-3796.8369796411,2143
"5251",0.247249590130989,0.842374886773451,0.121042971766464,0.036582141460085,0.396240971646385,-3796.29529883764,2143
"5252",0.230614505672132,0.779020920871913,0.16010522071363,0.0608738584144575,0.476568056378235,-3800.98452532694,2143
"5253",0.230440902502212,0.800180948905775,0.154817110795678,0.0450019402985465,0.419303237454049,-3798.56908559301,2143
"5254",0.253821355187087,0.873510338024418,0.107445710433356,0.0190439515422264,0.368670986655335,-3798.29054970938,2143
"5255",0.253801109605877,0.860841187968534,0.117499273152139,0.0216595388793274,0.421906174433269,-3799.09016107873,2143
"5256",0.231352607298947,0.838704604007246,0.127689053807633,0.0336063421851203,0.394939428956793,-3797.75207605728,2143
"5257",0.237007655943254,0.837065228827342,0.123379531993699,0.0395552391789585,0.423819172355938,-3795.4582031494,2143
"5258",0.238114817126563,0.836439197906902,0.126520195961272,0.0370406061318254,0.437015941436961,-3795.70496412092,2143
"5259",0.226299886659368,0.805139496883699,0.144623646211005,0.0502368569052962,0.45523584702245,-3796.58740843536,2143
"5260",0.247357820096586,0.84759478454215,0.116611253405358,0.035793962052492,0.40403373774129,-3796.22985215961,2143
"5261",0.252200828093292,0.860768099475727,0.117434011067008,0.0217978894572649,0.387248806553337,-3797.57540185271,2143
"5262",0.241799967731536,0.849148646049246,0.115096879226626,0.0357544747241277,0.403690319811549,-3795.82365867372,2143
"5263",0.228851057569494,0.809397187201784,0.142205350701371,0.0483974620968451,0.482361321057235,-3797.74582781504,2143
"5264",0.236626697499845,0.849295509198013,0.118906333542073,0.0317981572599142,0.424635642437762,-3796.26533180012,2143
"5265",0.246275768654832,0.846418017868937,0.117722451646325,0.035859530484738,0.436157164724773,-3797.17003196616,2143
"5266",0.242686106947667,0.861738030898167,0.10889871288399,0.0293632562178428,0.398558794034329,-3796.50620201281,2143
"5267",0.241536853908255,0.839473780157933,0.124852567514049,0.0356736523280177,0.404953400352679,-3795.44777569493,2143
"5268",0.251934995515025,0.860642605937043,0.120196110046787,0.0191612840161696,0.397878721184226,-3798.61311996145,2143
"5269",0.243366205495228,0.842759489278928,0.124739395635126,0.0325011150859461,0.409699613209725,-3795.62732623508,2143
"5270",0.242127729062145,0.822951402530911,0.139149288273164,0.0378993091959249,0.396585065217482,-3797.26111424889,2143
"5271",0.248852531383606,0.8622646176846,0.106717147427706,0.031018234887694,0.359213618999513,-3798.31671922798,2143
"5272",0.252938651412137,0.859192910831648,0.118679454904757,0.0221276342635953,0.403854136841881,-3797.90520652508,2143
"5273",0.23576563021053,0.848519239539983,0.116141833739601,0.0353389267204155,0.430261066170828,-3796.47701006189,2143
"5274",0.244577804952868,0.842384654482585,0.113053832507518,0.0445615130098972,0.43242093043755,-3798.6498185449,2143
"5275",0.232467665007556,0.827741877669945,0.135438242537183,0.0368198797928719,0.431307552498847,-3796.1049648192,2143
"5276",0.239015035684395,0.848481412613395,0.121369246256727,0.0301493411298784,0.39605191884519,-3796.22139063943,2143
"5277",0.241357745022604,0.853121317271866,0.119612345073523,0.0272663376546112,0.409936254049847,-3796.25857485328,2143
"5278",0.242648373627181,0.842515188400669,0.119722734464221,0.0377620771351099,0.375882363399057,-3796.91824692402,2143
"5279",0.215690689437435,0.782363837214414,0.15195658537132,0.0656795774142659,0.532607800229621,-3802.54234530035,2143
"5280",0.243551843949572,0.836220275663829,0.12901073473771,0.0347689895984606,0.386044023322775,-3796.4958600138,2143
"5281",0.252135783350579,0.870201965338801,0.108002524584559,0.0217955100766399,0.380923340774797,-3797.31634608319,2143
"5282",0.236331357401192,0.826016412516939,0.139313186293837,0.0346704011892245,0.447771987366025,-3797.24246491274,2143
"5283",0.241163107643908,0.831050391928632,0.132496005419772,0.0364536026515965,0.428036595423756,-3795.96813156168,2143
"5284",0.233739225374794,0.813162830485778,0.132495881563016,0.0543412879512065,0.430124031568694,-3797.17145355068,2143
"5285",0.252874518563656,0.86644533767743,0.105387935494399,0.0281667268281707,0.400347867349367,-3797.34556966843,2143
"5286",0.254788222514199,0.86758616908545,0.111889757945465,0.0205240729690851,0.389845444917803,-3797.8334307405,2143
"5287",0.242534014960563,0.85082703619006,0.113290983360968,0.0358819804489727,0.397632135335217,-3796.10393149019,2143
"5288",0.235149389377907,0.849080098254218,0.120985068293188,0.0299348334525938,0.408543894076386,-3796.83465313373,2143
"5289",0.238214524089376,0.851843685181065,0.118994187054648,0.029162127764287,0.445242783465557,-3797.54865313164,2143
"5290",0.238593789343964,0.810641426498717,0.134333556719852,0.0550250167814305,0.429717028459305,-3798.25449908858,2143
"5291",0.238789398941,0.843237600078444,0.128347683515003,0.0284147164065531,0.435353749010894,-3797.12561356356,2143
"5292",0.240921301645474,0.841351296747047,0.126840233942362,0.0318084693105904,0.420941019380176,-3795.79560709338,2143
"5293",0.246616370394707,0.863103148967857,0.103338302246286,0.033558548785857,0.386279302424955,-3797.55249516019,2143
"5294",0.243780101653174,0.860859380595224,0.110178315353997,0.0289623040507794,0.389893483591031,-3796.42614170389,2143
"5295",0.236060282888756,0.824147841149048,0.134980569124001,0.040871589726951,0.414817926704129,-3795.62809505342,2143
"5296",0.228416103265158,0.811631102200582,0.142524183711146,0.045844714088272,0.454751794608979,-3796.38719961583,2143
"5297",0.231856449706916,0.834701611309123,0.127060641149341,0.0382377475415363,0.442885414848111,-3796.1633647572,2143
"5298",0.240862652594588,0.871762940093608,0.0995578887738106,0.0286791711325818,0.387330029580756,-3798.96551655782,2143
"5299",0.235323663906203,0.832918115550439,0.130786356982512,0.0362955274670492,0.391424154187803,-3796.60114282095,2143
"5300",0.229104531648907,0.827044858682129,0.125978728102813,0.0469764132150586,0.415660710396319,-3796.8888385776,2143
"5301",0.244748871921383,0.86282773915987,0.108687665988942,0.0284845948511878,0.385005523175809,-3796.65565780337,2143
"5302",0.229984329376401,0.824890847636499,0.133835752864205,0.0412733994992956,0.411423406341634,-3796.34181359879,2143
"5303",0.221051359820375,0.80100681433076,0.143252290333995,0.0557408953352448,0.439176944322084,-3797.82346252717,2143
"5304",0.249386414205587,0.86994644893258,0.10851976520553,0.0215337858618895,0.369056370610765,-3797.84769254316,2143
"5305",0.230596840144475,0.830052717476668,0.130413685769843,0.0395335967534882,0.402749093229805,-3796.69837861613,2143
"5306",0.260626363276536,0.88086903991151,0.0988810019159697,0.0202499581725199,0.361882719227248,-3799.41459761389,2143
"5307",0.239544964679059,0.86164817386967,0.106167229718133,0.0321845964121976,0.411453334792523,-3797.35068178327,2143
"5308",0.232269200329767,0.838760094958767,0.121376398287561,0.0398635067536722,0.418732066551722,-3796.24398279028,2143
"5309",0.233881175271881,0.832672392159025,0.133989202356988,0.033338405483987,0.426753193356535,-3796.48329019673,2143
"5310",0.240847688709219,0.859923868833668,0.116071075045795,0.0240050561205377,0.399928020925206,-3797.29049598084,2143
"5311",0.220208893865945,0.773543661780493,0.159861571525993,0.0665947666935136,0.512274067397211,-3801.47331918705,2143
"5312",0.240297882586874,0.835627799895224,0.12788786218163,0.0364843379231462,0.438286966948357,-3795.97662203022,2143
"5313",0.233267481062347,0.847299528029938,0.11139812329008,0.0413023486799827,0.418814523933566,-3797.91204524737,2143
"5314",0.243621988348954,0.860596027747548,0.115189177714622,0.0242147945378295,0.399867996387229,-3796.76631863958,2143
"5315",0.234873470966686,0.83838706495257,0.125614322831721,0.0359986122157092,0.4055306954093,-3795.88937585014,2143
"5316",0.235966215577456,0.823775851166174,0.126131649700353,0.0500924991334732,0.448153409968392,-3797.28046640713,2143
"5317",0.228595232640674,0.822912974697285,0.135994081242287,0.0410929440604276,0.440471515677075,-3796.2098572473,2143
"5318",0.232520557034167,0.835142705387089,0.124704140742333,0.0401531538705788,0.412718389205713,-3795.99369979016,2143
"5319",0.236125862135587,0.840799604863527,0.120272197635547,0.0389281975009254,0.419104518521542,-3795.71303882244,2143
"5320",0.251994808329034,0.84737137662913,0.128231046720163,0.0243975766507061,0.385629076210418,-3798.61973476316,2143
"5321",0.23374415282207,0.841101693057645,0.125747302631877,0.0331510043104779,0.40077496595952,-3796.71786747384,2143
"5322",0.230910867750931,0.79902627328165,0.14774187399857,0.0532318527197803,0.445082262106968,-3797.1018539163,2143
"5323",0.251214665328734,0.835260573976144,0.128977709595524,0.0357617164283321,0.406917855934533,-3797.90600749647,2143
"5324",0.248304298278648,0.862688351430589,0.11120294697774,0.0261087015916714,0.390385136824029,-3796.39872924149,2143
"5325",0.243342299057062,0.854675864328214,0.115994279374861,0.0293298562969254,0.421598103280612,-3796.17825800122,2143
"5326",0.249841140882332,0.866052609502954,0.115553673936708,0.0183937165603381,0.398583131789954,-3798.3192607294,2143
"5327",0.23016145218163,0.795476662115179,0.151945875859648,0.0525774620251732,0.403059909605173,-3799.02525116629,2143
"5328",0.238003654211015,0.810649549511449,0.138444516021034,0.0509059344675175,0.400382857082421,-3797.8168891023,2143
"5329",0.226505402992406,0.807993219484985,0.147600688604692,0.0444060919103231,0.45960624751624,-3797.26137839254,2143
"5330",0.245157595659271,0.862930910599507,0.100036533371578,0.0370325560289143,0.412369504209902,-3798.97587194669,2143
"5331",0.237827474656624,0.8345946669561,0.131398120239999,0.0340072128039011,0.475758874980493,-3799.17991988978,2143
"5332",0.240866396809578,0.837781760127666,0.122590111087717,0.0396281287846168,0.387138602254362,-3796.31049000573,2143
"5333",0.221307064450812,0.78683484839759,0.153402652153698,0.059762499448712,0.475240928499348,-3798.37078658342,2143
"5334",0.239541066799799,0.842591490847335,0.115968524897902,0.0414399842547634,0.431228404243998,-3796.64955506131,2143
"5335",0.234140718202783,0.813936050672353,0.142968129180381,0.0430958201472659,0.456850947490013,-3796.87424501811,2143
"5336",0.226496327670923,0.823030659203267,0.139615458801955,0.0373538819947787,0.438498230222848,-3797.62409674554,2143
"5337",0.248167618290093,0.836527052814201,0.119647024116193,0.043825923069606,0.401420417712721,-3798.00256613774,2143
"5338",0.212501514920495,0.79113082756544,0.146831698278795,0.0620374741557652,0.446224426228546,-3801.16187400563,2143
"5339",0.243149729834269,0.833400050556172,0.129288554095837,0.0373113953479915,0.404656876432551,-3795.86256344748,2143
"5340",0.237014279371336,0.813672749539362,0.148838856384151,0.0374883940764863,0.405422880801966,-3798.5739037411,2143
"5341",0.246474552584844,0.839304970019454,0.127501149615741,0.0331938803648049,0.402017431014682,-3796.24817729494,2143
"5342",0.242263506470482,0.811216478402108,0.141714060098501,0.047069461499391,0.418132308333185,-3797.97220815245,2143
"5343",0.235318800375304,0.823000587160554,0.133433535494291,0.0435658773451548,0.421181234026693,-3795.51815962325,2143
"5344",0.244763506770203,0.846100174269244,0.116383054210058,0.0375167715206979,0.421151459967362,-3796.31642715769,2143
"5345",0.234783945969021,0.839408119130663,0.130257865414516,0.0303340154548208,0.400593887157916,-3797.26334150431,2143
"5346",0.238106097940221,0.831967181577344,0.128414571796538,0.0396182466261181,0.421354014488551,-3795.32681565208,2143
"5347",0.242022144803325,0.826533562961327,0.13418882122682,0.0392776158118531,0.414113253769241,-3796.11413844177,2143
"5348",0.232059855205458,0.830526930179701,0.121033968726053,0.0484391010942459,0.42694209164994,-3797.11270040926,2143
"5349",0.233249496737143,0.819256461869684,0.136319896819033,0.0444236413112827,0.41923458427636,-3795.72395308119,2143
"5350",0.224538751634988,0.793699559306157,0.140435527150816,0.0658649135430273,0.465412321246979,-3799.72165122394,2143
"5351",0.236761962723035,0.823630342642063,0.131909652245071,0.0444600051128659,0.438799419121881,-3795.83376169312,2143
"5352",0.256126436587024,0.842411000616185,0.12759085521107,0.0299981441727444,0.401268032973593,-3799.35960186467,2143
"5353",0.248707936516286,0.880990123910698,0.0973118531802036,0.0216980229090989,0.375513104959165,-3798.66441411177,2143
"5354",0.247124286513606,0.844872458708662,0.126010623322594,0.0291169179687435,0.389827583695971,-3796.65494123747,2143
"5355",0.250370214032237,0.885208009075898,0.0968447049055389,0.0179472860185628,0.387094819097163,-3799.10188768788,2143
"5356",0.245747216546673,0.838572539022624,0.129517580046623,0.0319098809307529,0.422552433951341,-3796.64759036719,2143
"5357",0.243484173415548,0.850950143048862,0.114810052553803,0.0342398043973348,0.408181327935155,-3795.78342404646,2143
"5358",0.244742879950737,0.858732257946134,0.114707018738098,0.026560723315768,0.412932139915261,-3796.35112381951,2143
"5359",0.256924925548152,0.874012188293137,0.105419133522663,0.0205686781841997,0.340251511957795,-3800.41028595356,2143
"5360",0.232830005807431,0.823426102487123,0.133732069382808,0.0428418281300692,0.40627259665018,-3796.04309569429,2143
"5361",0.242279335083216,0.860599699443928,0.113790856807183,0.0256094437488892,0.404499949257965,-3796.64348029371,2143
"5362",0.245673211012467,0.850943944714172,0.120399606920554,0.0286564483652743,0.400288570682151,-3795.94975112754,2143
"5363",0.228931578221597,0.820503056468125,0.128806631607232,0.0506903119246425,0.461982004545356,-3797.34298344612,2143
"5364",0.244085474413175,0.846315277226536,0.119391747173486,0.0342929755999773,0.41967133827575,-3795.77536510351,2143
"5365",0.227917824635397,0.814465942351299,0.141920595684983,0.0436134619637173,0.432972319547361,-3796.39332666591,2143
"5366",0.240241084734098,0.844243337573959,0.122244454939101,0.0335122074869405,0.437439075942676,-3796.1403969479,2143
"5367",0.257276577901349,0.86192282983515,0.111336320927278,0.0267408492375722,0.395141849829955,-3798.10215535225,2143
"5368",0.255920537848251,0.847120796339933,0.125347273058165,0.0275319306019016,0.394116613320532,-3798.84136560693,2143
"5369",0.238524768561143,0.848381070945847,0.117180408647363,0.0344385204067903,0.410379066144988,-3795.76740236427,2143
"5370",0.231979286504202,0.829405330826847,0.132926900120314,0.0376677690528391,0.430005867112458,-3795.91176838573,2143
"5371",0.235657875523976,0.833731594685455,0.126390822332627,0.0398775829819178,0.417731530693339,-3795.38859812094,2143
"5372",0.242058673060016,0.863111859515363,0.108205629020198,0.028682511464439,0.40511647486179,-3796.7240384602,2143
"5373",0.221522688118212,0.818071272562129,0.134533943077836,0.0473947843600345,0.474944627251474,-3798.3803684832,2143
"5374",0.227992415916323,0.80786362988534,0.137673299256932,0.0544630708577277,0.439688925500838,-3796.75820878645,2143
"5375",0.255452549640879,0.840567165362089,0.131353955445104,0.0280788791928071,0.420999650530323,-3800.58474817564,2143
"5376",0.243797570928834,0.86479520532517,0.105983826295078,0.0292209683797525,0.391363331964579,-3796.89448435305,2143
"5377",0.247124731434046,0.862161643693579,0.113154235707012,0.0246841205994084,0.41562180202589,-3796.88660598156,2143
"5378",0.242808378916861,0.85615303078058,0.114514373311665,0.0293325959077548,0.396746170488183,-3796.00756436811,2143
"5379",0.24181361005533,0.823331062271709,0.125440483900714,0.0512284538275767,0.378051880269181,-3799.75144412622,2143
"5380",0.238254623363823,0.839074899605131,0.127896210640427,0.0330288897544419,0.417622496665966,-3795.67046220349,2143
"5381",0.232203218611457,0.851278209328802,0.112733985671379,0.035987804999819,0.411738590500856,-3797.87825432101,2143
"5382",0.245096418667378,0.849737204822405,0.124874563788615,0.0253882313889795,0.360982956021217,-3798.96278010069,2143
"5383",0.23521456123158,0.803479517405874,0.13844135086971,0.0580791317244166,0.413505640788018,-3798.7596437049,2143
"5384",0.23337372488981,0.812803051523971,0.143351333179882,0.043845615296147,0.404151524757867,-3797.00585004343,2143
"5385",0.240279549303865,0.849449531956961,0.119667737788949,0.0308827302540905,0.415948809488436,-3795.76716768789,2143
"5386",0.231962700505343,0.811802380220147,0.144067143283911,0.0441304764959425,0.400932088912259,-3797.38667997767,2143
"5387",0.214118079991403,0.793021673827175,0.150743257854693,0.0562350683181324,0.461709725545233,-3799.62855671639,2143
"5388",0.237628794272687,0.841010248974253,0.114699770463795,0.0442899805619515,0.398637977927909,-3797.40310481925,2143
"5389",0.240676043388313,0.823379226810047,0.133309906061599,0.043310867128354,0.418907168919296,-3796.0852930368,2143
"5390",0.243062590974715,0.838502803420068,0.118339380995209,0.0431578155847228,0.447448555762085,-3798.12916107239,2143
"5391",0.251325608297289,0.860580151249744,0.121124716240785,0.0182951325094709,0.40832573990228,-3799.2788674594,2143
"5392",0.241093863235228,0.834958849329935,0.134130914212461,0.0309102364576049,0.399483647181627,-3796.85125842229,2143
"5393",0.24232195193384,0.83992798945967,0.120981167324243,0.0390908432160867,0.365176413092793,-3798.02268102578,2143
"5394",0.245064306057945,0.843910047803855,0.12608059454183,0.0300093576543151,0.407102503808488,-3796.09674007129,2143
"5395",0.246923916246474,0.860416841323711,0.109524532417353,0.030058626258936,0.402018569390871,-3796.27034472957,2143
"5396",0.242855194598927,0.867068539061015,0.108807795671442,0.0241236652675434,0.379318816029991,-3797.80460597036,2143
"5397",0.229708608201182,0.803129527346456,0.145241807841406,0.0516286648121385,0.480438831521628,-3797.9375391709,2143
"5398",0.22926385919893,0.823989348102827,0.128908849877792,0.0471018020193814,0.436017999749233,-3796.23058304794,2143
"5399",0.244341112128973,0.843505871276273,0.131382988353178,0.0251111403705494,0.397489876109301,-3797.89215078529,2143
"5400",0.250650757780548,0.852803665177224,0.121359303541763,0.0258370312810131,0.395838646435329,-3796.96272972202,2143
"5401",0.230068447608959,0.843011616125693,0.119228678910808,0.0377597049634988,0.432807967108713,-3797.25246989943,2143
"5402",0.236165223685303,0.820324082637037,0.14060342605404,0.0390724913089232,0.435222241898772,-3796.30869993378,2143
"5403",0.232989911648876,0.843382705904263,0.116501683700468,0.0401156103952692,0.41230805367998,-3796.88846306239,2143
"5404",0.22858947537251,0.826012045920327,0.136485739432503,0.0375022146471706,0.423196127468422,-3796.92530537839,2143
"5405",0.250527641561833,0.834909082468381,0.124041889576275,0.0410490279553442,0.388377729924097,-3798.32082411633,2143
"5406",0.233950700668566,0.82885042075823,0.124340596143297,0.046808983098473,0.44358914187522,-3796.52215194225,2143
"5407",0.236527219429277,0.810452155673417,0.135842820098041,0.0537050242285427,0.380815190378004,-3799.6700994749,2143
"5408",0.230293499555239,0.816356624043971,0.134407583607168,0.0492357923488612,0.456199902682868,-3796.39773157371,2143
"5409",0.242192768801481,0.855979105558886,0.114339389740716,0.0296815047003982,0.407355403912438,-3795.96349264951,2143
"5410",0.244972114960858,0.861041974683069,0.108888883493594,0.0300691418233373,0.419994299314773,-3796.75486782703,2143
"5411",0.246563092041898,0.863403733030356,0.112452217290736,0.0241440496789082,0.379367458542428,-3796.99943668483,2143
"5412",0.221688665751015,0.81249483337886,0.145397411695602,0.0421077549255375,0.438107905393884,-3798.59637062289,2143
"5413",0.230909018221882,0.81445050576521,0.135758641641065,0.0497908525937249,0.42454474774646,-3796.14309828693,2143
"5414",0.240535541046203,0.862404124931012,0.111270384967778,0.0263254901012094,0.442566691953514,-3798.59415542453,2143
"5415",0.239986493594001,0.833200689042088,0.130871151664827,0.0359281592930847,0.384481527287887,-3796.65210808161,2143
"5416",0.249541231225896,0.86933169209506,0.104904556402174,0.0257637515027663,0.397802581840288,-3796.92956481241,2143
"5417",0.241478898794387,0.831648815265197,0.132575796921978,0.0357753878128242,0.435928593586309,-3796.34888478648,2143
"5418",0.2519370448169,0.871295653312142,0.109078606836911,0.0196257398509474,0.403421589656551,-3797.94533445946,2143
"5419",0.236796585668906,0.832611584778104,0.127741383140814,0.0396470320810819,0.423261181543592,-3795.31150288462,2143
"5420",0.23260809148903,0.819374335188758,0.133938969403364,0.0466866954078771,0.421059704558229,-3795.79276778953,2143
"5421",0.247446945484056,0.839468694997183,0.124780687664532,0.0357506173382842,0.379940364888788,-3797.01344544074,2143
"5422",0.253834338000123,0.869229529957848,0.101733454675959,0.0290370153661925,0.375560099157712,-3798.03608792993,2143
"5423",0.237762928426153,0.825241911065063,0.127416476828976,0.0473416121059615,0.412300484842535,-3796.31272490949,2143
"5424",0.238724199763461,0.822168140664194,0.137489644026137,0.0403422153096698,0.441621021602365,-3796.38673183763,2143
"5425",0.227674095221365,0.794668242531524,0.1524579331787,0.0528738242897763,0.462295234577792,-3797.59794287818,2143
"5426",0.227917052019978,0.816482821566648,0.135008069429796,0.0485091090035561,0.473020344503977,-3797.18862777266,2143
"5427",0.237867114590198,0.848132261593622,0.114047348275226,0.0378203901311514,0.412178122294246,-3796.2744266193,2143
"5428",0.233891977972624,0.807382720757869,0.132466302264807,0.0601509769773246,0.428060971301307,-3799.09999973022,2143
"5429",0.224774030321234,0.802569685028929,0.153017710152753,0.0444126048183176,0.402800648437558,-3800.13239850302,2143
"5430",0.237307038562189,0.818072700368688,0.14136506711309,0.0405622325182223,0.44315893657052,-3796.66737319037,2143
"5431",0.244190200989259,0.859096193192392,0.116898418608652,0.0240053881989557,0.448752187565639,-3799.32405850027,2143
"5432",0.237031140031159,0.829462934517144,0.124017565989308,0.046519499493548,0.408878285247901,-3796.38327850613,2143
"5433",0.240952897781059,0.81207663373877,0.134680760581902,0.0532426056793273,0.404225820184952,-3798.71426296463,2143
"5434",0.242858517509038,0.866900212468769,0.103395644200299,0.0297041433309317,0.393766561761584,-3797.42782309558,2143
"5435",0.231673988501301,0.829938893079782,0.125068670356644,0.0449924365635739,0.475413777107973,-3798.21990255126,2143
"5436",0.238014016900759,0.835829543378724,0.118745010563756,0.0454254460575202,0.389976305976292,-3797.46464162037,2143
"5437",0.242295941115937,0.852318067683151,0.117596050963809,0.0300858813530401,0.414359510404368,-3795.81781827253,2143
"5438",0.244110645797662,0.84245613027292,0.115278635057197,0.0422652346698833,0.400734586866262,-3797.00400864013,2143
"5439",0.219882241007318,0.790637584228589,0.153622344915103,0.0557400708563077,0.469724588154161,-3798.16856072894,2143
"5440",0.226096538114568,0.81917421516038,0.136078356125116,0.0447474287145039,0.435969792943569,-3796.45487869374,2143
"5441",0.247995936008279,0.85025082618607,0.119835074970139,0.0299140988437911,0.384365476729283,-3796.37109708281,2143
"5442",0.236960527408032,0.847475483879904,0.123012078294933,0.0295124378251625,0.391887143071499,-3796.98018915838,2143
"5443",0.229317478960475,0.816337430781948,0.143523886539013,0.0401386826790393,0.449957663170098,-3796.93093525577,2143
"5444",0.242796300173731,0.830294291194397,0.141719000103137,0.0279867087024665,0.394836574807764,-3799.4275198096,2143
"5445",0.237334686204762,0.836312934326277,0.126985091117941,0.0367019745557824,0.405045994798326,-3795.53493759718,2143
"5446",0.231249274911217,0.824809596434062,0.134241932601885,0.0409484709640523,0.407663435014929,-3796.27303082236,2143
"5447",0.238248459322061,0.841218635056803,0.118670508530052,0.0401108564131452,0.395203813860556,-3796.26933296023,2143
"5448",0.240413603287122,0.823611273886823,0.138999689266845,0.0373890368463317,0.433906641183912,-3796.75120557729,2143
"5449",0.242796300173731,0.830294291194397,0.141719000103137,0.0279867087024665,0.394836574807764,-3799.4275198096,2143
"5450",0.24568183113165,0.835970036249059,0.125159991647872,0.0388699721030693,0.418128431743224,-3796.33053222833,2143
"5451",0.250897617499838,0.862095465604971,0.10464767741999,0.0332568569750388,0.39535163604201,-3797.5790208844,2143
"5452",0.238922252555667,0.84838609721679,0.125267741823446,0.026346160959764,0.365091465787714,-3799.48768962555,2143
"5453",0.219305126911522,0.79323476285547,0.149455713284524,0.0573095238600062,0.484174093233124,-3798.44466769404,2143
"5454",0.232108170160557,0.832697743200507,0.132434235988176,0.0348680208113177,0.446269003396941,-3796.73437155676,2143
"5455",0.254799163694309,0.870973616495092,0.107351908882708,0.0216744746221996,0.386820962329464,-3797.56254791244,2143
"5456",0.240737639439979,0.821089597739998,0.135411000367066,0.0434994018929361,0.44306850384962,-3796.84893765254,2143
